-0.025000	0.000000
-0.024000	0.000000
-0.023000	0.000000
-0.022000	0.000000
-0.021000	0.000000
-0.020000	0.000000
-0.019000	0.000000
-0.018000	0.000000
-0.017000	0.000000
-0.016000	0.000000
-0.015000	0.000000
-0.014000	0.000000
-0.013000	0.491764
-0.012000	2.276494
-0.011000	5.898947
-0.010000	7.534894
-0.009000	5.857563
-0.008000	5.883887
-0.007000	4.893888
-0.006000	3.326271
-0.005000	4.163372
-0.004000	6.546502
-0.003000	8.997992
-0.002000	9.090416
-0.001000	11.676335
0.000000	12.737564
0.001000	10.886997
0.002000	8.561919
0.003000	4.156580
0.004000	2.147725
0.005000	3.458323
0.006000	5.343530
0.007000	7.706713
0.008000	9.858664
0.009000	8.545508
0.010000	8.129404
0.011000	4.069968
0.012000	0.434945
0.013000	0.039152
0.014000	0.255196
0.015000	0.018557
0.016000	0.097090
0.017000	0.264225
0.018000	0.000000
0.019000	0.000000
0.020000	0.000000
0.021000	0.000000
0.022000	0.000000
0.023000	0.000000
0.024000	0.000000
0.025000	0.000000
