-0.025000	0.000000
-0.024000	0.000000
-0.023000	0.000000
-0.022000	0.000000
-0.021000	0.000000
-0.020000	0.000000
-0.019000	0.000000
-0.018000	1.288642
-0.017000	0.000000
-0.016000	0.701928
-0.015000	2.490075
-0.014000	2.185467
-0.013000	1.354125
-0.012000	0.573397
-0.011000	0.805153
-0.010000	1.627310
-0.009000	2.056496
-0.008000	2.227442
-0.007000	3.592768
-0.006000	14.924961
-0.005000	19.785700
-0.004000	19.243464
-0.003000	13.176703
-0.002000	11.028891
-0.001000	13.917560
0.000000	13.543888
0.001000	7.712208
0.002000	9.623086
0.003000	15.474998
0.004000	11.528159
0.005000	13.068788
0.006000	13.347934
0.007000	11.616451
0.008000	7.593875
0.009000	7.595572
0.010000	9.813021
0.011000	6.256484
0.012000	0.777585
0.013000	0.975042
0.014000	0.377323
0.015000	0.699901
0.016000	0.000000
0.017000	0.000000
0.018000	0.000000
0.019000	0.000000
0.020000	0.000000
0.021000	0.000000
0.022000	0.000000
0.023000	0.000000
0.024000	0.000000
0.025000	0.000000
