-0.025000	0.000000
-0.024000	0.000000
-0.023000	0.000000
-0.022000	0.000000
-0.021000	0.000000
-0.020000	0.000000
-0.019000	0.000000
-0.018000	0.000000
-0.017000	0.000000
-0.016000	0.000000
-0.015000	0.927807
-0.014000	2.147442
-0.013000	1.750083
-0.012000	1.981055
-0.011000	2.625000
-0.010000	4.158473
-0.009000	6.050569
-0.008000	9.928301
-0.007000	13.854820
-0.006000	12.903834
-0.005000	13.740016
-0.004000	13.265297
-0.003000	11.288884
-0.002000	11.168095
-0.001000	10.262719
0.000000	12.437351
0.001000	9.221462
0.002000	13.220398
0.003000	10.289484
0.004000	13.890808
0.005000	17.739307
0.006000	11.945837
0.007000	6.749621
0.008000	7.318001
0.009000	7.733119
0.010000	1.981469
0.011000	1.757031
0.012000	1.137028
0.013000	6.327327
0.014000	4.811636
0.015000	2.435081
0.016000	0.026524
0.017000	0.000000
0.018000	0.000000
0.019000	0.000000
0.020000	0.000000
0.021000	0.000000
0.022000	0.000000
0.023000	0.000000
0.024000	0.000000
0.025000	0.000000
